Cell_Type,Receptor_1,Receptor_2,Selectivity,Kx_star,Affinity_Receptor_0,Affinity_Receptor_1,Affinity_Receptor_2
Treg,CD270,CD158e1,0.4986558715594519,-12.602836076574697,6.0,6.5832734100269095,6.0
Treg,CD270,CD16,0.4986558929058822,-12.928604236093996,6.492622276359074,6.65355343162237,6.0
Treg,CD270,CD172a,0.49865597303868237,-12.901071503147099,6.469840662719812,6.668761736988195,6.0
Treg,CD270,CD18,0.498656148257222,-13.390475090369051,6.903272601728782,6.834698978967188,6.0
Treg,CD270,CD19,0.4986558156388497,-12.996813159738116,6.5909356433128,6.750076827279826,6.0
Treg,CD270,CD194,0.558193795427499,-8.210514321922043,6.0,6.0,12.0
Treg,CD270,CD195,0.49865655615325577,-12.784744869075434,6.277005453827593,6.6514230881322085,6.0
Treg,CD270,CD196,0.49865575338470014,-12.483698349831881,6.197159669276017,6.662185636281896,6.0
Treg,CD270,CD199,0.49865591948707777,-11.635452472495272,6.0,6.0,6.069559653371653
Treg,CD270,CD2,0.6221071360273034,-9.013981145658448,6.0,6.0,12.0
Treg,CD270,CD200,0.49865599150581186,-11.598731979888868,6.0,6.0,6.122533229870923
Treg,CD270,CD202b,0.5468191898269917,-7.677141295450349,6.0,6.0,12.0
Treg,CD270,CD205,0.498655862243588,-12.440681246835748,6.158461087533335,6.629240501112512,6.0
Treg,CD270,CD209,0.5421460525298445,-7.4282078250961225,6.0,6.0,12.0
Treg,CD270,CD21,0.49865607033286174,-12.623845866756588,6.183656886252007,6.576002998161884,6.0
Treg,CD270,CD22,0.4986559739564203,-12.778113106426886,6.31863354432157,6.572936257340895,6.0
Treg,CD270,CD226,0.4986559130750103,-12.705385112845965,6.324557868830507,6.629490566539268,6.0
Treg,CD270,CD243,0.49881335455865666,-11.998052339286039,6.0,6.0,9.493877859354681
Treg,CD270,CD244,0.49865592206432013,-13.057895656586368,6.580997352114895,6.734646476755093,6.0
Treg,CD270,CD25,0.8690477335113063,-9.196114539408164,6.0,6.0,12.0
Treg,CD270,CD26-2,0.49865593486654847,-12.0166413923152,6.0,6.113391839166733,6.0
Treg,CD270,CD268,0.4986558704179099,-12.337016318772514,6.284002610049324,6.224800614888248,6.0
Treg,CD270,CD27,0.7739702443968574,-9.63832746862057,6.0,6.0,12.0
Treg,CD270,CD270,0.4986554291508334,-11.756663977223491,6.049695850311797,6.0,6.0
Treg,CD271,Prototype_Signal_Receptor,0.49865638565679415,-12.25238097618806,6.0,6.0,6.337904610296668
Treg,CD271,CCR10,0.4989975642409362,-11.902477708209625,6.0,6.0,9.814315665444884
Treg,CD271,CD102,0.4986559405425214,-12.96189730321029,6.797783942360632,6.7003661269415336,6.0
Treg,CD271,CD103,0.49865616931210355,-12.296274352755546,6.237543564012689,6.0,6.0
Treg,CD271,CD106,0.531964099814998,-7.777558055904335,6.0,6.0,12.0
Treg,CD271,CD107a,0.4986561676960025,-12.665113735522832,6.708127860171894,6.437511933215326,6.0
Treg,CD271,CD109,0.6649484680665397,-9.506573753019532,6.0,6.0,12.0
Treg,CD271,CD110,0.4986555370728897,-12.332961615392048,6.22762223321232,6.0,6.0
Treg,CD271,CD112,0.498655443964276,-12.042406801697014,6.1767354005373205,6.0,6.0
Treg,CD271,CD119,0.4986569498490898,-15.0,6.934837542911694,6.0,6.0
Treg,CD271,CD11b-1,0.49865612308738716,-13.408041740430969,7.142521640517301,6.758051608364197,6.0
Treg,CD271,CD11b-2,0.4986559822559608,-13.110779242233379,6.7676817330033705,6.745010454709351,6.0
Treg,CD271,CD11c,0.49865605522222173,-12.999601281887665,6.786518912966737,6.762968653692056,6.0
Treg,CD271,CD122,0.5904470593339973,-8.293400766256099,6.0,6.0,12.0
Treg,CD271,CD127,0.49865604176297595,-12.567464152847814,6.606597544709541,6.307698339064808,6.0
Treg,CD271,CD13,0.4986561760886514,-13.060661445581731,6.528189904274546,6.70046079582498,6.0
Treg,CD271,CD133-1,0.49865606186002415,-11.981508112925626,6.057175106129384,6.0,6.363048834903661
Treg,CD271,CD138-1,0.539501987563976,-7.537320601010512,6.460116981673608,6.0,12.0
Treg,CD271,CD138-2,0.49872676983154873,-12.21619734575769,6.0,6.0,9.539358961331697
Treg,CD271,CD14,0.49865590607872956,-12.77002356364311,6.567407616744806,6.562616446972786,6.0
Treg,CD271,CD141,0.498655904183009,-12.329938683864135,6.1373894161379114,6.0,6.0
Treg,CD271,CD144,0.5306719284128593,-7.957119507180819,6.0,6.0,12.0
Treg,CD271,CD155,0.49865546163715696,-12.277844717649657,6.175557406403993,6.0,6.0
Treg,CD271,CD158b,0.4986569494363556,-15.0,6.6778950232867915,6.0,6.0
Treg,CD271,CD158e1,0.49865613419886806,-12.842209030971107,6.795384788893613,6.588901258186272,6.0
Treg,CD271,CD16,0.4986560750384752,-13.739038036679748,8.324797035826878,7.688989954691797,6.0
Treg,CD271,CD172a,0.49865608797756317,-12.983446477067977,6.708162643979695,6.728558785550305,6.0
Treg,CD271,CD18,0.49865640580052856,-13.412407785250382,6.856648328689781,6.71179840563248,6.0
Treg,CD271,CD19,0.4986559838429564,-13.064324525497765,6.991550217941487,6.500385066761578,6.0
Treg,CD271,CD194,0.5581564119125486,-8.221309202328033,6.0,6.0,12.0
Treg,CD271,CD195,0.4986568409619844,-13.292649588712647,7.137025987705887,6.0,6.0
Treg,CD271,CD196,0.49865691521700595,-15.0,7.353637720314074,7.526459123605656,6.0
Treg,CD271,CD199,0.4986558642878239,-11.925773625581224,6.054715618380126,6.0,6.40237990009367
Treg,CD271,CD2,0.6221032048190399,-9.014033510539095,6.0,6.0,12.0
Treg,CD271,CD200,0.49865616193906337,-11.907791684716646,6.0,6.0,6.419849509121602
Treg,CD271,CD202b,0.5466406424210231,-7.7108567836437105,6.0,6.0,12.0
Treg,CD271,CD205,0.49865725429223917,-12.883621216841403,6.661860179826457,6.0,6.0
Treg,CD271,CD209,0.5419706159393634,-7.815882834764612,6.0,6.0,12.0
Treg,CD271,CD21,0.4986561545777011,-13.067946617188671,6.602615030386849,6.877982922058935,6.0
Treg,CD271,CD22,0.49865665280469657,-13.464056683860992,6.655115167512946,6.420618384963945,6.0
Treg,CD271,CD226,0.49865580914526997,-12.797992910716914,6.351136982827637,6.388081837312402,6.0
Treg,CD271,CD243,0.498812273888058,-11.685356455159472,6.0,6.0,9.116255590376138
Treg,CD271,CD244,0.49865568794738346,-13.068510799909378,6.522603149155491,6.393917262229235,6.0
Treg,CD271,CD25,0.869036498789142,-9.196456720180601,6.0,6.0,12.0
Treg,CD271,CD26-2,0.4986557630869659,-12.090123553783465,6.0590582734738545,6.0,6.0
Treg,CD271,CD268,0.49865568727054826,-12.344948270567315,6.196783740611526,6.0,6.0
Treg,CD271,CD27,0.7739658524625715,-9.638391907514485,6.0,6.0,12.0
Treg,CD271,CD270,0.4986569276418916,-15.0,8.65352611326297,6.0,6.0
Treg,CD271,CD271,0.49865660473403767,-12.591798499034855,6.56350338480973,6.0,6.0
Treg,CD275-1,Prototype_Signal_Receptor,0.6205202742786292,-7.9870044362822545,6.0,12.0,6.0
Treg,CD275-1,CCR10,0.6266628428519383,-7.689971299773389,6.0,12.0,6.0
Treg,CD275-1,CD102,0.6209663780724676,-7.9621332338188475,6.0,12.0,6.0
Treg,CD275-1,CD103,0.626833732886172,-7.6770533634429965,6.0,12.0,6.0
Treg,CD275-1,CD106,0.6266614238144603,-7.6890447854373765,6.0,12.0,6.0
Treg,CD275-1,CD107a,0.6254545718983163,-7.764508118874928,6.0,12.0,6.0
Treg,CD275-1,CD109,0.6863052282359814,-7.8158591245621265,6.0,7.83012552465613,7.331622372486133
Treg,CD275-1,CD110,0.6264817749310025,-7.697427088105359,6.0,12.0,6.0
Treg,CD275-1,CD112,0.6269404471226627,-7.668176958138672,6.0,12.0,6.0
Treg,CD275-1,CD119,0.6258090824896746,-7.740352739735267,6.0,12.0,6.0
Treg,CD275-1,CD11b-1,0.6197068440995266,-7.993942881507415,6.0,12.0,6.0
Treg,CD275-1,CD11b-2,0.6236584675055844,-7.8339786293888585,6.0,12.0,6.0
Treg,CD275-1,CD11c,0.6239171822186286,-7.827712122916406,6.0,12.0,6.0
Treg,CD275-1,CD122,0.6293462373119187,-7.762488998181736,6.0,8.369909305414282,7.516339792933753
Treg,CD275-1,CD127,0.624059814477918,-7.821021771393075,6.0,12.0,6.0
Treg,CD275-1,CD13,0.6251549044341681,-7.77254483141495,6.0,12.0,6.0
Treg,CD275-1,CD133-1,0.6266051984963277,-7.692679599235921,6.0,12.0,6.0
Treg,CD275-1,CD138-1,0.6267078196737347,-7.68677369921269,6.0,12.0,6.0
Treg,CD275-1,CD138-2,0.6263038617338579,-7.7131528571399866,6.0,12.0,6.0
Treg,CD275-1,CD14,0.6253342628114468,-7.761544976037105,6.0,12.0,6.0
Treg,CD275-1,CD141,0.6265923511826174,-7.692164177229254,6.0,12.0,6.0
Treg,CD275-1,CD144,0.6267116100862282,-7.685908289055696,6.0,12.0,6.0
Treg,CD275-1,CD155,0.62667287980041,-7.684310362609738,6.0,12.0,6.0
Treg,CD275-1,CD158b,0.6212701983176013,-7.909007371642194,6.0,12.0,6.0
Treg,CD275-1,CD158e1,0.6218135597594044,-7.858881216644846,6.0,12.0,6.0
Treg,CD275-1,CD16,0.6190368828243261,-8.001490205520357,6.0,12.0,6.0
Treg,CD275-1,CD172a,0.6239510157980444,-7.825473101374712,6.0,12.0,6.0
Treg,CD275-1,CD18,0.6144329432097209,-8.164219870620254,6.0,12.0,6.0
Treg,CD275-1,CD19,0.6192784768650922,-7.95276143394073,6.0,12.0,6.0
Treg,CD275-1,CD194,0.6265568457948966,-7.697049288079721,6.0,12.0,6.0
Treg,CD275-1,CD195,0.6254742925202776,-7.758212871640302,6.0,12.0,6.0
Treg,CD275-1,CD196,0.6238795861721018,-7.830931488333416,6.0,12.0,6.0
Treg,CD275-1,CD199,0.6262317796533442,-7.717437277971284,6.0,12.0,6.0
Treg,CD275-1,CD2,0.6221142289441427,-9.013511643019273,6.0,6.0,12.0
Treg,CD275-1,CD200,0.6265817062104055,-7.694310133039606,6.0,12.0,6.0
Treg,CD275-1,CD202b,0.6264736320039608,-7.703053874261624,6.0,12.0,6.0
Treg,CD275-1,CD205,0.6251245171662686,-7.780605477267041,6.0,12.0,6.0
Treg,CD275-1,CD209,0.6266053666967696,-7.694071981706546,6.0,12.0,6.0
Treg,CD275-1,CD21,0.6244239573355461,-7.786573131324464,6.0,12.0,6.0
Treg,CD275-1,CD22,0.6233441444481844,-7.840413993051341,6.0,12.0,6.0
Treg,CD275-1,CD226,0.6238069734414509,-7.846282960122216,6.0,12.0,6.0
Treg,CD275-1,CD243,0.6267276220862422,-7.683781184987423,6.0,12.0,6.0
Treg,CD275-1,CD244,0.6198571947041075,-8.001209432448453,6.0,12.0,6.0
Treg,CD275-1,CD25,0.8690394648397767,-9.196220669479446,6.0,6.0,11.993671195000065
Treg,CD275-1,CD26-2,0.6246816450740605,-7.787276436993942,6.0,12.0,6.0
Treg,CD275-1,CD268,0.6253888334659149,-7.747491993208853,6.0,12.0,6.0
Treg,CD275-1,CD27,0.7736775959940198,-7.997305016548333,6.0,7.17685453046503,7.851354744984952
Treg,CD275-1,CD270,0.6264141943433618,-7.7057245394707525,6.0,12.0,6.0
Treg,CD275-1,CD271,0.6252296249836415,-7.774398052417661,6.0,12.0,6.0
Treg,CD275-1,CD275-1,0.6358905252761126,-7.722663641622802,6.0,8.181214083572936,8.181214083568715
Treg,CD275-2,Prototype_Signal_Receptor,0.49865585004046514,-12.153219111527708,6.0,6.0,6.433459289986706
Treg,CD275-2,CCR10,0.4989976142201114,-12.143470415726371,6.0,6.0,10.33915858721022
Treg,CD275-2,CD102,0.4986560730493695,-13.195950805453235,6.700797089664892,6.599584708308728,6.0
Treg,CD275-2,CD103,0.49865599303170977,-12.411668793284077,6.398926504959839,6.0,6.309480949248228
Treg,CD275-2,CD106,0.5322504587943956,-7.734602065680675,6.0,6.0,12.0
Treg,CD275-2,CD107a,0.49865649987341865,-12.57999839126139,6.5250738361640686,6.0,6.0
Treg,CD275-2,CD109,0.6649450945999503,-9.506730442158341,6.0,6.0,12.0
Treg,CD275-2,CD110,0.4986555266621897,-12.444421979852693,6.206269934476627,6.0,6.0
Treg,CD275-2,CD112,0.49865650831332353,-13.005194585007345,6.545424353125885,6.0,6.514578323912843
Treg,CD275-2,CD119,0.4986558703383573,-12.57553876420577,6.1954179264622935,6.0,6.0
Treg,CD275-2,CD11b-1,0.4986558480216434,-13.359354301173925,6.739684218776706,6.508045023219812,6.0
Treg,CD275-2,CD11b-2,0.4986558539968413,-13.174324255169259,6.696587853710405,6.537338540727157,6.0
Treg,CD275-2,CD11c,0.49865578250132037,-13.08845418425393,6.685814224963727,6.759739681093152,6.0
Treg,CD275-2,CD122,0.5903904563546944,-8.30471479375841,6.0,6.0,12.0
Treg,CD275-2,CD127,0.4986565524413383,-13.107886239828911,6.456391238439598,6.0,6.0
Treg,CD275-2,CD13,0.4986555754619091,-12.581876895713972,6.4244359820511745,6.0,6.0
Treg,CD275-2,CD133-1,0.49865622141379684,-12.387548729314057,6.214505385411721,6.0,6.573965327077044
Treg,CD275-2,CD138-1,0.5390303469810914,-7.795442676954656,6.54856264133211,6.0,12.0
Treg,CD275-2,CD138-2,0.498726556400748,-12.329106915854032,6.0,6.0,9.695276618835813
Treg,CD275-2,CD14,0.4986555987324334,-12.661204690308262,6.417293094954815,6.0,6.0
Treg,CD275-2,CD141,0.4986566047724802,-12.996551170243231,6.381272538870525,6.0,6.0
Treg,CD275-2,CD144,0.530765486188574,-7.515659574599832,6.0,6.0,12.0
Treg,CD275-2,CD155,0.4986557363960806,-12.481863135871011,6.225986458496011,6.0,6.0
Treg,CD275-2,CD158b,0.4986557455119262,-12.566359251361284,6.366355048386489,6.0,6.0
Treg,CD275-2,CD158e1,0.49865649915406096,-12.908905588074331,6.686657447451583,6.425254301373654,6.0
Treg,CD275-2,CD16,0.49865581187991465,-13.037997444975376,6.643890317291996,6.5494000473259515,6.0
Treg,CD275-2,CD172a,0.4986558702139603,-12.82261297637239,6.5417628954451414,6.0,6.0
Treg,CD275-2,CD18,0.49865560111933627,-13.455788478256,6.48998195564499,6.4931591681311795,6.0
Treg,CD275-2,CD19,0.49865600942191973,-13.215361156892225,6.593399440410407,6.491804129496946,6.0
Treg,CD275-2,CD194,0.5580899077308722,-8.24440091545668,6.0,6.0,12.0
Treg,CD275-2,CD195,0.4986565339778862,-12.891430857809913,6.322220683404968,6.0,6.0
Treg,CD275-2,CD196,0.4986562410658122,-12.79539830257277,6.521994105732399,6.0,6.0
Treg,CD275-2,CD199,0.49865617081449315,-12.487128505359985,6.218958540932686,6.0,6.616128325871372
Treg,CD275-2,CD2,0.6220611933603524,-9.018665637174118,6.0,6.0,12.0
Treg,CD275-2,CD200,0.4986561460379475,-12.46267512015901,6.0,6.0,6.546857788078151
Treg,CD275-2,CD202b,0.5464702808674693,-7.732503834808157,6.0,6.0,12.0
Treg,CD275-2,CD205,0.49865607087123204,-12.547932124894965,6.435154947762379,6.0,6.0
Treg,CD275-2,CD209,0.5420145672081499,-7.710168950424486,6.0,6.0,12.0
Treg,CD275-2,CD21,0.498656052438582,-12.611090319064362,6.615851726680112,6.0,6.0
Treg,CD275-2,CD22,0.49865588863011145,-12.766681272291818,6.435604024635265,6.0,6.0
Treg,CD275-2,CD226,0.49865611585833536,-12.91210579040316,6.406396792307231,6.0,6.0
Treg,CD275-2,CD243,0.49881309896271137,-12.326520420613047,6.0,6.0,10.00671791480128
Treg,CD275-2,CD244,0.49865572350861187,-13.106736023470042,6.462403368077772,6.2559331140435335,6.0
Treg,CD275-2,CD25,0.8690339979293285,-9.19634319092038,6.0,6.0,12.0
Treg,CD275-2,CD26-2,0.4986564178835913,-12.750259422245707,6.39264075863795,6.0,6.0
Treg,CD275-2,CD268,0.49865568329304716,-12.451743369669918,6.237333982630635,6.0,6.0
Treg,CD275-2,CD27,0.7739625121002938,-9.638579873878177,6.0,6.0,12.0
Treg,CD275-2,CD270,0.49865616752503716,-12.519814228405835,6.123312369205704,6.0,6.621834393425883
Treg,CD275-2,CD271,0.49865709778851935,-12.670442599923332,6.565063603677846,6.0,6.0
Treg,CD275-2,CD275-1,0.6252152926236476,-7.7720088584330975,6.0,6.0,12.0
Treg,CD275-2,CD275-2,0.4986557502323498,-12.414019748142028,6.338531297261769,6.0,6.0
Treg,CD278,Prototype_Signal_Receptor,0.6808012464786436,-9.003358637657483,6.0,12.0,6.0
Treg,CD278,CCR10,0.6810093625339825,-8.9925214367981,6.0,12.0,6.0
Treg,CD278,CD102,0.6807787326707745,-9.001880797160764,6.0,12.0,6.0
Treg,CD278,CD103,0.6810118614468007,-8.992180613641782,6.0,12.0,6.0
Treg,CD278,CD106,0.6810097353337067,-8.992695368245757,6.0,12.0,6.0
Treg,CD278,CD107a,0.680922777399931,-8.996728975377643,6.0,12.0,6.0
Treg,CD278,CD109,0.7548457905519474,-7.94834927202758,6.0,7.770146592574553,7.323517819408881
Treg,CD278,CD110,0.6809768993354245,-8.994029510519859,6.0,12.0,6.0
Treg,CD278,CD112,0.6810070563962248,-8.992635049475577,6.0,12.0,6.0
Treg,CD278,CD119,0.6809638487603388,-8.995222217613762,6.0,12.0,6.0
Treg,CD278,CD11b-1,0.6802814697781545,-9.02338114684839,6.0,12.0,6.0
Treg,CD278,CD11b-2,0.6806227776144895,-9.012090914381153,6.0,12.0,6.0
Treg,CD278,CD11c,0.6807568209863284,-9.006132485654417,6.0,12.0,6.0
Treg,CD278,CD122,0.6956409337601955,-7.886288194917041,6.0,7.9535046149569,7.43041944371978
Treg,CD278,CD127,0.6809820262121932,-8.993647925295209,6.0,12.0,6.0
Treg,CD278,CD13,0.680913290308045,-8.997469218543428,6.0,12.0,6.0
Treg,CD278,CD133-1,0.6810001390110272,-8.992881032033758,6.0,12.0,6.0
Treg,CD278,CD138-1,0.6810178650675276,-8.99208507218608,6.0,12.0,6.0
Treg,CD278,CD138-2,0.6809998621086628,-8.99340517664022,6.0,12.0,6.0
Treg,CD278,CD14,0.6809051445447274,-8.998015509210395,6.0,12.0,6.0
Treg,CD278,CD141,0.680992540610373,-8.993428868579427,6.0,12.0,6.0
Treg,CD278,CD144,0.6810136142168528,-8.992260636009323,6.0,12.0,6.0
Treg,CD278,CD155,0.6809858484357059,-8.993921987900777,6.0,12.0,6.0
Treg,CD278,CD158b,0.680970198933414,-8.99327933906012,6.0,12.0,6.0
Treg,CD278,CD158e1,0.6806473576036979,-9.01221971163125,6.0,12.0,6.0
Treg,CD278,CD16,0.6807387017356634,-9.005421422863956,6.0,12.0,6.0
Treg,CD278,CD172a,0.6808194937670368,-9.00235125631883,6.0,12.0,6.0
Treg,CD278,CD18,0.680043653387397,-9.034192913239739,6.0,12.0,6.0
Treg,CD278,CD19,0.6807175855167797,-8.999108899603838,6.0,12.0,6.0
Treg,CD278,CD194,0.6819122496879219,-8.054716678404397,6.0,8.503299451726278,7.039915560650617
Treg,CD278,CD195,0.6809943467986919,-8.993116096196749,6.0,12.0,6.0
Treg,CD278,CD196,0.6809352113989378,-8.995424860081847,6.0,12.0,6.0
Treg,CD278,CD199,0.680999038140094,-8.99297038058963,6.0,12.0,6.0
Treg,CD278,CD2,0.7229892987859965,-7.970533875408793,6.0,7.9353283833414325,7.459082927734213
Treg,CD278,CD200,0.6810105200050413,-8.992279290607323,6.0,12.0,6.0
Treg,CD278,CD202b,0.6810096915717522,-8.992664315180637,6.0,12.0,6.0
Treg,CD278,CD205,0.6809571184807197,-8.99523589483623,6.0,12.0,6.0
Treg,CD278,CD209,0.6810078109300988,-8.992823800103732,6.0,12.0,6.0
Treg,CD278,CD21,0.6809613709023682,-8.993248467018503,6.0,12.0,6.0
Treg,CD278,CD22,0.6809034158842104,-8.9951803447559,6.0,12.0,6.0
Treg,CD278,CD226,0.6809171778765194,-8.996276138200658,6.0,12.0,6.0
Treg,CD278,CD243,0.681013389397014,-8.992300912186465,6.0,12.0,6.0
Treg,CD278,CD244,0.6806560286120563,-9.011021634475378,6.0,12.0,6.0
Treg,CD278,CD25,0.8885945058685317,-7.976213586828272,6.0,7.188231214942657,8.04706768950716
Treg,CD278,CD26-2,0.680997634826966,-8.992970998060548,6.0,12.0,6.0
Treg,CD278,CD268,0.6809802969766108,-8.993203458111697,6.0,12.0,6.0
Treg,CD278,CD27,0.8250572979106561,-7.967816951768649,6.0,7.49209770830623,7.441919040343747
Treg,CD278,CD270,0.6810062676309714,-8.992715259143212,6.0,12.0,6.0
Treg,CD278,CD271,0.6809822494142225,-8.994275198368182,6.0,12.0,6.0
Treg,CD278,CD275-1,0.6915417558693023,-7.8317527490732335,6.0,7.844355339829924,7.683547575449309
Treg,CD278,CD275-2,0.6809715388228026,-8.994000351475462,6.0,12.0,6.0
Treg,CD278,CD278,0.7549150130468535,-7.9444880485188545,6.0,7.700092283322695,7.700092283322694
Treg,CD279,Prototype_Signal_Receptor,0.52298393069637,-7.130168489732005,6.0,12.0,6.0
Treg,CD279,CCR10,0.5336113402868438,-7.791983553580464,6.0,7.892005896622341,7.9517131084982635
Treg,CD279,CD102,0.5235165845291859,-9.003295908683759,6.0,12.0,6.0
Treg,CD279,CD103,0.5231802097972594,-6.71892123390843,6.0,12.0,6.0
Treg,CD279,CD106,0.5316603923663756,-7.747110639320908,6.0,7.544208268450204,8.507147268346083
Treg,CD279,CD107a,0.5236018424403682,-8.999280768757771,6.0,12.0,6.0
Treg,CD279,CD109,0.6649837600631487,-8.824293516027835,6.0,6.728452115293423,9.332453707022353
Treg,CD279,CD110,0.5236201296234765,-8.995893087177132,6.0,12.0,6.0
Treg,CD279,CD112,0.5236382776154763,-8.993489061685551,6.0,12.0,6.0
Treg,CD279,CD119,0.5236115789240137,-8.999011547139338,6.0,12.0,6.0
Treg,CD279,CD11b-1,0.5232229772391184,-9.050338151542045,6.0,12.0,6.0
Treg,CD279,CD11b-2,0.5234122818066854,-9.031150297920417,6.0,12.0,6.0
Treg,CD279,CD11c,0.5234940812991739,-9.025508319053026,6.0,12.0,6.0
Treg,CD279,CD122,0.5904577829491322,-8.296342624420445,6.0,6.0,12.0
Treg,CD279,CD127,0.5235979351631248,-8.99816117977886,6.0,12.0,6.0
Treg,CD279,CD13,0.5235808322396575,-9.003073667037123,6.0,12.0,6.0
Treg,CD279,CD133-1,0.5232760126445769,-6.712480175816264,6.0,12.0,6.0
Treg,CD279,CD138-1,0.5501583173594217,-7.8458628678962565,6.0,7.632472305682148,8.146265376160864
Treg,CD279,CD138-2,0.5238100582238089,-6.526352513350198,6.0,12.0,6.0
Treg,CD279,CD14,0.5235863546891839,-9.001890426007172,6.0,12.0,6.0
Treg,CD279,CD141,0.5236317113222154,-8.993721257290973,6.0,12.0,6.0
Treg,CD279,CD144,0.5397954031525509,-7.791716247638658,6.0,7.671959998932763,8.107729593297508
Treg,CD279,CD155,0.5236250146644247,-8.994888122410229,6.0,12.0,6.0
Treg,CD279,CD158b,0.5224471665892427,-7.737789129067374,6.45571903632304,12.0,6.0
Treg,CD279,CD158e1,0.5235154737745574,-9.006694689464197,6.0,12.0,6.0
Treg,CD279,CD16,0.5234259750401263,-9.037867149927713,6.0,12.0,6.0
Treg,CD279,CD172a,0.5235064858531878,-9.023713788556275,6.0,12.0,6.0
Treg,CD279,CD18,0.5230577222723986,-9.072072783246055,6.0,12.0,6.0
Treg,CD279,CD19,0.5234092992173403,-9.017862346309226,6.0,12.0,6.0
Treg,CD279,CD194,0.5607283817553262,-7.882755737163589,6.0,7.365265103101082,8.44891343305784
Treg,CD279,CD195,0.5228846999309726,-7.236407677508041,6.30066699880005,12.0,6.0
Treg,CD279,CD196,0.5236008459864745,-8.997924048931681,6.0,12.0,6.0
Treg,CD279,CD199,0.5234506140456485,-6.575507874429807,6.0,12.0,6.0
Treg,CD279,CD2,0.6221123242603716,-9.013650556516701,6.0,6.0,12.0
Treg,CD279,CD200,0.5330276833002769,-7.71685886051911,6.0,7.541035280804742,8.638653696873977
Treg,CD279,CD202b,0.5452888563769975,-7.801236785694555,6.0,7.3440960226934475,8.718484585076913
Treg,CD279,CD205,0.5236188871967639,-8.995939066994517,6.0,12.0,6.0
Treg,CD279,CD209,0.5475783036730947,-7.828277675118848,6.0,7.604368553567763,8.307497974998476
Treg,CD279,CD21,0.523590002988293,-8.998633743391377,6.0,12.0,6.0
Treg,CD279,CD22,0.5235480452051728,-9.005480022410234,6.0,12.0,6.0
Treg,CD279,CD226,0.5235719642601988,-9.002681020603491,6.0,12.0,6.0
Treg,CD279,CD243,0.5237465883427246,-6.601238680542928,6.0,12.0,6.0
Treg,CD279,CD244,0.5234188481266655,-9.033321019075311,6.0,12.0,6.0
Treg,CD279,CD25,0.8690451128322944,-9.19619173316317,6.0,6.0,12.0
Treg,CD279,CD26-2,0.5447123560807173,-6.179766850924868,6.0,11.370891580659574,12.0
Treg,CD279,CD268,0.5236223015570182,-8.993132769495748,6.0,12.0,6.0
Treg,CD279,CD27,0.7739697638437452,-9.638300883844765,6.0,6.0,12.0
Treg,CD279,CD270,0.5236441020161499,-8.991357897339544,6.0,12.0,6.0
Treg,CD279,CD271,0.5231060774702121,-6.858577704997321,6.0,12.0,6.0
Treg,CD279,CD275-1,0.6257129034043671,-7.745967723133904,6.0,6.0,12.0
Treg,CD279,CD275-2,0.5236165278901834,-8.995513717365185,6.0,12.0,6.0
Treg,CD279,CD278,0.6810089684687011,-8.992448031772145,6.0,6.0,12.0
Treg,CD279,CD279,0.5359855910177909,-7.856136335013842,6.0,7.884616267222247,7.8846162672222775
Treg,CD28,Prototype_Signal_Receptor,0.6668033752606963,-9.37874120972316,6.0,12.0,6.0
Treg,CD28,CCR10,0.6668585583592636,-9.377497889578834,6.0,12.0,6.0
Treg,CD28,CD102,0.6667791788067153,-9.3797433646642,6.0,12.0,6.0
Treg,CD28,CD103,0.6668573363580373,-9.377338344865997,6.0,12.0,6.0
Treg,CD28,CD106,0.6668596444601796,-9.377507306495044,6.0,12.0,6.0
Treg,CD28,CD107a,0.6668362698511101,-9.377987663022811,6.0,12.0,6.0
Treg,CD28,CD109,0.7532182138986308,-7.995278406102468,6.0,7.548152357692407,7.446415139871695
Treg,CD28,CD110,0.6668480148073725,-9.377814790368397,6.0,12.0,6.0
Treg,CD28,CD112,0.6668578144395393,-9.37747717479543,6.0,12.0,6.0
Treg,CD28,CD119,0.66684730916063,-9.37771246056825,6.0,12.0,6.0
Treg,CD28,CD11b-1,0.6666757847973502,-9.382113343192303,6.0,12.0,6.0
Treg,CD28,CD11b-2,0.6667731627877121,-9.380174735864403,6.0,12.0,6.0
Treg,CD28,CD11c,0.6668079444242039,-9.378956465742228,6.0,12.0,6.0
Treg,CD28,CD122,0.6893806342234036,-7.88340086932325,6.0,7.5912008366655215,7.536277652969121
Treg,CD28,CD127,0.6668485583025178,-9.37782344094506,6.0,12.0,6.0
Treg,CD28,CD13,0.6668319063719306,-9.378253073621897,6.0,12.0,6.0
Treg,CD28,CD133-1,0.6668565688822725,-9.377476627977995,6.0,12.0,6.0
Treg,CD28,CD138-1,0.6690018842950405,-8.007659372004325,6.0,8.10619084044586,7.1611028866630075
Treg,CD28,CD138-2,0.6668580602864537,-9.37740536471974,6.0,12.0,6.0
Treg,CD28,CD14,0.6668336667024318,-9.37829619344301,6.0,12.0,6.0
Treg,CD28,CD141,0.6668528773358702,-9.377446571307784,6.0,12.0,6.0
Treg,CD28,CD144,0.6668595570762003,-9.37734886562138,6.0,12.0,6.0
Treg,CD28,CD155,0.6668535506594029,-9.377592847884682,6.0,12.0,6.0
Treg,CD28,CD158b,0.6668333399576926,-9.37790787080392,6.0,12.0,6.0
